id,name,slug,domain,course_id,description,difficulty,value,is_active,created_at
1363,Level 3 Lesson Mini-Project: Collector Game,Level 3 Lesson Mini-Project: Collector Game,studio.code.org,coursef-2024,No description provided.,easy,0.6,1,2025-03-21 15:53:10
1364,Level 4 Lesson Mini-Project: Collector Game,Level 4 Lesson Mini-Project: Collector Game,studio.code.org,coursef-2024,No description provided.,easy,0.6,1,2025-03-21 15:53:10
1365,Level 5 Lesson Mini-Project: Collector Game,Level 5 Lesson Mini-Project: Collector Game,studio.code.org,coursef-2024,No description provided.,easy,0.6,1,2025-03-21 15:53:10
1366,Level 6 Lesson Mini-Project: Collector Game,Level 6 Lesson Mini-Project: Collector Game,studio.code.org,coursef-2024,No description provided.,easy,0.6,1,2025-03-21 15:53:10
1367,Level 7 Lesson Mini-Project: Collector Game,Level 7 Lesson Mini-Project: Collector Game,studio.code.org,coursef-2024,No description provided.,easy,0.6,1,2025-03-21 15:53:10
1368,Level 8 Lesson Mini-Project: Collector Game,Level 8 Lesson Mini-Project: Collector Game,studio.code.org,coursef-2024,No description provided.,easy,0.6,1,2025-03-21 15:53:10
1369,Level 1 Lesson Simulating Experiments,Level 1 Lesson Simulating Experiments,studio.code.org,coursef-2024,No description provided.,easy,0.6,1,2025-03-21 15:53:10
1370,Level 2 Lesson Simulating Experiments,Level 2 Lesson Simulating Experiments,studio.code.org,coursef-2024,No description provided.,easy,0.6,1,2025-03-21 15:53:10
1371,Level 3 Lesson Simulating Experiments,Level 3 Lesson Simulating Experiments,studio.code.org,coursef-2024,No description provided.,easy,0.6,1,2025-03-21 15:53:10
1372,Level 1 Lesson Outbreak,Level 1 Lesson Outbreak,studio.code.org,coursef-2024,No description provided.,easy,0.6,1,2025-03-21 15:53:10
1373,Level 2 Lesson Outbreak,Level 2 Lesson Outbreak,studio.code.org,coursef-2024,No description provided.,easy,0.6,1,2025-03-21 15:53:10
1374,Level 3 Lesson Outbreak,Level 3 Lesson Outbreak,studio.code.org,coursef-2024,No description provided.,easy,0.6,1,2025-03-21 15:53:10
1375,Level 4 Lesson Outbreak,Level 4 Lesson Outbreak,studio.code.org,coursef-2024,No description provided.,easy,0.6,1,2025-03-21 15:53:10
1376,Level 5 Lesson Outbreak,Level 5 Lesson Outbreak,studio.code.org,coursef-2024,No description provided.,easy,0.6,1,2025-03-21 15:53:10
1377,Level 6 Lesson Outbreak,Level 6 Lesson Outbreak,studio.code.org,coursef-2024,No description provided.,easy,0.6,1,2025-03-21 15:53:10
1378,Level 7 Lesson Outbreak,Level 7 Lesson Outbreak,studio.code.org,coursef-2024,No description provided.,easy,0.6,1,2025-03-21 15:53:10
1379,Level 8 Lesson Outbreak,Level 8 Lesson Outbreak,studio.code.org,coursef-2024,No description provided.,easy,0.6,1,2025-03-21 15:53:10
1380,Level 9 Lesson Outbreak,Level 9 Lesson Outbreak,studio.code.org,coursef-2024,No description provided.,easy,0.6,1,2025-03-21 15:53:10
1381,Level 10 Lesson Outbreak,Level 10 Lesson Outbreak,studio.code.org,coursef-2024,No description provided.,easy,0.6,1,2025-03-21 15:53:10
1382,Level 11 Lesson Outbreak,Level 11 Lesson Outbreak,studio.code.org,coursef-2024,No description provided.,easy,0.6,1,2025-03-21 15:53:10
1383,Level 12 Lesson Outbreak,Level 12 Lesson Outbreak,studio.code.org,coursef-2024,No description provided.,easy,0.6,1,2025-03-21 15:53:10
1384,Level 13 Lesson Outbreak,Level 13 Lesson Outbreak,studio.code.org,coursef-2024,No description provided.,easy,0.6,1,2025-03-21 15:53:10
1385,Level 14 Lesson Outbreak,Level 14 Lesson Outbreak,studio.code.org,coursef-2024,No description provided.,easy,0.6,1,2025-03-21 15:53:10
1386,Level 1 Lesson AI For Oceans,Level 1 Lesson AI For Oceans,studio.code.org,coursef-2024,No description provided.,easy,0.6,1,2025-03-21 15:53:10
1387,Level 2 Lesson AI For Oceans,Level 2 Lesson AI For Oceans,studio.code.org,coursef-2024,No description provided.,easy,0.6,1,2025-03-21 15:53:10
1388,Level 3 Lesson AI For Oceans,Level 3 Lesson AI For Oceans,studio.code.org,coursef-2024,No description provided.,easy,0.6,1,2025-03-21 15:53:10
1389,Level 4 Lesson AI For Oceans,Level 4 Lesson AI For Oceans,studio.code.org,coursef-2024,No description provided.,easy,0.6,1,2025-03-21 15:53:10
1390,Level 5 Lesson AI For Oceans,Level 5 Lesson AI For Oceans,studio.code.org,coursef-2024,No description provided.,easy,0.6,1,2025-03-21 15:53:10
1391,Level 6 Lesson AI For Oceans,Level 6 Lesson AI For Oceans,studio.code.org,coursef-2024,No description provided.,easy,0.6,1,2025-03-21 15:53:10
1392,Level 7 Lesson AI For Oceans,Level 7 Lesson AI For Oceans,studio.code.org,coursef-2024,No description provided.,easy,0.6,1,2025-03-21 15:53:10
1393,Level 8 Lesson AI For Oceans,Level 8 Lesson AI For Oceans,studio.code.org,coursef-2024,No description provided.,easy,0.6,1,2025-03-21 15:53:10
1394,Level 1 Lesson The Internet,Level 1 Lesson The Internet,studio.code.org,coursef-2024,No description provided.,easy,0.6,1,2025-03-21 15:53:10
1395,Level 2 Lesson The Internet,Level 2 Lesson The Internet,studio.code.org,coursef-2024,No description provided.,easy,0.6,1,2025-03-21 15:53:10
1396,Game Dev 3 Final Project,game-dev-3-final-project,codecombat.com,5a0df02b8f2391437740f74f,"Create your own game! Add a hero, add some goals, and create an experience to share with others!",hard,3,1,2025-03-22 04:15:12
1397,Runner Step 4: Balance,runner-step-4-balance,codecombat.com,5a0df02b8f2391437740f74f,"Run and Dodge game tutorial, Step 4: Balance",hard,3,1,2025-03-22 04:15:12
1398,Runner Step 3: Enemies,runner-step-3-enemies,codecombat.com,5a0df02b8f2391437740f74f,"Run and Dodge game tutorial, Step 3: Enemies",hard,3,1,2025-03-22 04:15:12
1399,Runner Step 2: Scoring,runner-step-2-scoring,codecombat.com,5a0df02b8f2391437740f74f,"Run and Dodge game tutorial, Step 2: Scoring",hard,3,1,2025-03-22 04:15:12
1400,Runner Step 1: Environment,runner-step-1-environment,codecombat.com,5a0df02b8f2391437740f74f,"Run-and-Dodge game tutorial, Step 1: Environment",hard,3,1,2025-03-22 04:15:12
1401,Quantum Jump,quantum-jump,codecombat.com,5a0df02b8f2391437740f74f,You can change position instantly in Game Dev levels.,hard,3,1,2025-03-22 04:15:12
1402,The Big Guy,the-big-guy,codecombat.com,5a0df02b8f2391437740f74f,"Don't hit me, please, you won't like the result.",hard,3,1,2025-03-22 04:15:12
1403,Looping Forest,looping-forest,codecombat.com,5a0df02b8f2391437740f74f,Ogres think there is an exit from this forest.,hard,3,1,2025-03-22 04:15:12
1404,The Rule of the Square,the-rule-of-the-square,codecombat.com,5a0df02b8f2391437740f74f,"Learn about the ""update"" event.",hard,3,1,2025-03-22 04:15:12
1405,Smooth Run,smooth-run,codecombat.com,5a0df02b8f2391437740f74f,Run! Run faster than time.,hard,3,1,2025-03-22 04:15:12
1406,Looney Gems,looney-gems,codecombat.com,5a0df02b8f2391437740f74f,Wait! Stop those gems! They are mine!,hard,3,1,2025-03-22 04:15:12
1407,Order of Operations - In Progress,ch4m1l1intro2,www.ozaria.com,5f0cb0b7a2492bba0b3520df,No description provided.,Hard,2,1,2025-04-05 04:06:07
1408,Over Abyss - In Progress,ch4m1l1l1,www.ozaria.com,5f0cb0b7a2492bba0b3520df,No description provided.,Hard,2,1,2025-04-05 04:06:07
1409,Syntax Shortcuts - In Progress,ch4m1l1intro3,www.ozaria.com,5f0cb0b7a2492bba0b3520df,No description provided.,Hard,2,1,2025-04-05 04:06:07
1410,What Else - In Progress,ch4m1l1l2,www.ozaria.com,5f0cb0b7a2492bba0b3520df,No description provided.,Hard,2,1,2025-04-05 04:06:07
1411,Run of Faith - In Progress,ch4m1l1l3,www.ozaria.com,5f0cb0b7a2492bba0b3520df,No description provided.,Hard,2,1,2025-04-05 04:06:07
1412,Platform Run - In Progress,ch4m1l1cl1,www.ozaria.com,5f0cb0b7a2492bba0b3520df,No description provided.,Hard,2,1,2025-04-05 04:06:07
1413,Finding the Town - In Progress,ch4m1l1intro5,www.ozaria.com,5f0cb0b7a2492bba0b3520df,No description provided.,Hard,2,1,2025-04-05 04:06:07
1414,Of Tengshe and Splinters - In Progress,ch4m1l2intro1,www.ozaria.com,5f0cb0b7a2492bba0b3520df,No description provided.,Hard,2,1,2025-04-05 04:06:07
1415,Less Than Close - In Progress,ch4m1l2l1,www.ozaria.com,5f0cb0b7a2492bba0b3520df,No description provided.,Hard,2,1,2025-04-05 04:06:07
1416,Everything Can Be Equal - In Progress,ch4m1l2intro2,www.ozaria.com,5f0cb0b7a2492bba0b3520df,No description provided.,Hard,2,1,2025-04-05 04:06:07
1417,Close Line - In Progress,ch4m1l2l2,www.ozaria.com,5f0cb0b7a2492bba0b3520df,No description provided.,Hard,2,1,2025-04-05 04:06:07
1418,Between the Distance - In Progress,ch4m1l2intro3,www.ozaria.com,5f0cb0b7a2492bba0b3520df,No description provided.,Hard,2,1,2025-04-05 04:06:07
1419,Between Enemies - In Progress,ch4m1l2l3,www.ozaria.com,5f0cb0b7a2492bba0b3520df,No description provided.,Hard,2,1,2025-04-05 04:06:07
1420,Splinters - In Progress,ch4m1l2l4,www.ozaria.com,5f0cb0b7a2492bba0b3520df,No description provided.,Hard,2,1,2025-04-05 04:06:07
1421,Back Together - In Progress,ch4m1l2outro,www.ozaria.com,5f0cb0b7a2492bba0b3520df,No description provided.,Hard,2,1,2025-04-05 04:06:07
1422,The Great Teacher - In Progress,ch4m1l3intro1,www.ozaria.com,5f0cb0b7a2492bba0b3520df,No description provided.,Hard,2,1,2025-04-05 04:06:07
1423,What If If - In Progress,ch4m1l3l1,www.ozaria.com,5f0cb0b7a2492bba0b3520df,No description provided.,Hard,2,1,2025-04-05 04:06:07
1424,Power of AND - In Progress,ch4m1l3intro2,www.ozaria.com,5f0cb0b7a2492bba0b3520df,No description provided.,Hard,2,1,2025-04-05 04:06:07
1425,What And - In Progress,ch4m1l3l2,www.ozaria.com,5f0cb0b7a2492bba0b3520df,No description provided.,Hard,2,1,2025-04-05 04:06:07
1426,And Three More Times - In Progress,ch4m1l3l3,www.ozaria.com,5f0cb0b7a2492bba0b3520df,No description provided.,Hard,2,1,2025-04-05 04:06:07
1427,Time to Talk - In Progress,ch4m1l3outro,www.ozaria.com,5f0cb0b7a2492bba0b3520df,No description provided.,Hard,2,1,2025-04-05 04:06:07
1428,The Broken Lands - In Progress,ch4m1l4intro1,www.ozaria.com,5f0cb0b7a2492bba0b3520df,No description provided.,Hard,2,1,2025-04-05 04:06:07
1429,If Or If - In Progress,ch4m1l4l1,www.ozaria.com,5f0cb0b7a2492bba0b3520df,No description provided.,Hard,2,1,2025-04-05 04:06:07
1430,OR and NOT - In Progress,ch4m1l4intro2,www.ozaria.com,5f0cb0b7a2492bba0b3520df,No description provided.,Hard,2,1,2025-04-05 04:06:07
1431,Just Rock It - In Progress,ch4m1l4l2,www.ozaria.com,5f0cb0b7a2492bba0b3520df,No description provided.,Hard,2,1,2025-04-05 04:06:07
1432,Rocket Up - In Progress,ch4m1l4l3,www.ozaria.com,5f0cb0b7a2492bba0b3520df,No description provided.,Hard,2,1,2025-04-05 04:06:07
1433,Unblocker - In Progress,ch4m1l4l4,www.ozaria.com,5f0cb0b7a2492bba0b3520df,No description provided.,Hard,2,1,2025-04-05 04:06:07
1434,Gardening - In Progress,ch4m1l4l5,www.ozaria.com,5f0cb0b7a2492bba0b3520df,No description provided.,Hard,2,1,2025-04-05 04:06:07
1435,The Leap Back Home - In Progress,ch4m1l4outro,www.ozaria.com,5f0cb0b7a2492bba0b3520df,No description provided.,Hard,2,1,2025-04-05 04:06:07
1436,Before the Storm - In Progress,ch4m2l1intro1,www.ozaria.com,5f0cb0b7a2492bba0b3520df,No description provided.,Hard,2,1,2025-04-05 04:06:07
1437,Return to Haven - In Progress,ch4m2l1l1,www.ozaria.com,5f0cb0b7a2492bba0b3520df,No description provided.,Hard,2,1,2025-04-05 04:06:07
1438,The Path Back - In Progress,ch4m2l1l2,www.ozaria.com,5f0cb0b7a2492bba0b3520df,No description provided.,Hard,2,1,2025-04-05 04:06:07
1439,Hide and Sneak - In Progress,ch4m2l1l3,www.ozaria.com,5f0cb0b7a2492bba0b3520df,No description provided.,Hard,2,1,2025-04-05 04:06:07
1440,Back to the Past - In Progress,ch4m2l1intro2,www.ozaria.com,5f0cb0b7a2492bba0b3520df,No description provided.,Hard,2,1,2025-04-05 04:06:07
1441,The Dragon King - In Progress,ch4m2l2intro1,www.ozaria.com,5f0cb0b7a2492bba0b3520df,No description provided.,Hard,2,1,2025-04-05 04:06:07
1442,Caterpillars - In Progress,ch4m2l2l1,www.ozaria.com,5f0cb0b7a2492bba0b3520df,No description provided.,Hard,2,1,2025-04-05 04:06:07
1443,Functions - In Progress,ch4m2l2intro2,www.ozaria.com,5f0cb0b7a2492bba0b3520df,No description provided.,Hard,2,1,2025-04-05 04:06:07
1444,Pi Jump - In Progress,ch4m2l2l2,www.ozaria.com,5f0cb0b7a2492bba0b3520df,No description provided.,Hard,2,1,2025-04-05 04:06:07
1445,Functional Rabbit - In Progress,ch4m2l2intro3,www.ozaria.com,5f0cb0b7a2492bba0b3520df,No description provided.,Hard,2,1,2025-04-05 04:06:07
1446,Crystal Snake - In Progress,ch4m2l2l3,www.ozaria.com,5f0cb0b7a2492bba0b3520df,No description provided.,Hard,2,1,2025-04-05 04:06:07
1447,Bouncy Snake - In Progress,ch4m2l2l4,www.ozaria.com,5f0cb0b7a2492bba0b3520df,No description provided.,Hard,2,1,2025-04-05 04:06:07
1448,The Fox Prince - In Progress,ch4m2l2outro,www.ozaria.com,5f0cb0b7a2492bba0b3520df,No description provided.,Hard,2,1,2025-04-05 04:06:07
1449,Darkness Rising - In Progress,ch4m2l3intro1,www.ozaria.com,5f0cb0b7a2492bba0b3520df,No description provided.,Hard,2,1,2025-04-05 04:06:07
1450,Elevator - In Progress,ch4m2l3l1,www.ozaria.com,5f0cb0b7a2492bba0b3520df,No description provided.,Hard,2,1,2025-04-05 04:06:07
1451,The Values Inside - In Progress,ch4m2l3intro2,www.ozaria.com,5f0cb0b7a2492bba0b3520df,No description provided.,Hard,2,1,2025-04-05 04:06:07
1452,Conveyor Belt - In Progress,ch4m2l3l2,www.ozaria.com,5f0cb0b7a2492bba0b3520df,No description provided.,Hard,2,1,2025-04-05 04:06:07
1453,Corners - In Progress,ch4m2l3l3,www.ozaria.com,5f0cb0b7a2492bba0b3520df,No description provided.,Hard,2,1,2025-04-05 04:06:07
1454,Argumented Rectangles - In Progress,ch4m2l3l4,www.ozaria.com,5f0cb0b7a2492bba0b3520df,No description provided.,Hard,2,1,2025-04-05 04:06:07
1455,Moving On - In Progress,ch4m2l3outro,www.ozaria.com,5f0cb0b7a2492bba0b3520df,No description provided.,Hard,2,1,2025-04-05 04:06:07
1456,Getting it Done - In Progress,ch4m2l4intro1,www.ozaria.com,5f0cb0b7a2492bba0b3520df,No description provided.,Hard,2,1,2025-04-05 04:06:07
1457,Steady Delivery - In Progress,ch4m2l4l1,www.ozaria.com,5f0cb0b7a2492bba0b3520df,No description provided.,Hard,2,1,2025-04-05 04:06:07
1458,Light Delivery - In Progress,ch4m2l4l2,www.ozaria.com,5f0cb0b7a2492bba0b3520df,No description provided.,Hard,2,1,2025-04-05 04:06:07
1459,Heavy Delivery - In Progress,ch4m2l4l3,www.ozaria.com,5f0cb0b7a2492bba0b3520df,No description provided.,Hard,2,1,2025-04-05 04:06:07
1460,Incoming - In Progress,ch4m2l4intro2,www.ozaria.com,5f0cb0b7a2492bba0b3520df,No description provided.,Hard,2,1,2025-04-05 04:06:07
1461,Optional Delivery - In Progress,ch4m2l4l4,www.ozaria.com,5f0cb0b7a2492bba0b3520df,No description provided.,Hard,2,1,2025-04-05 04:06:07
1462,The Acodus Loop - In Progress,ch4m2l4outro,www.ozaria.com,5f0cb0b7a2492bba0b3520df,No description provided.,Hard,2,1,2025-04-05 04:06:07
1463,Into the Storm - In Progress,ch3m3l1intro1b,www.ozaria.com,5e27600d1c9d440000ac3ee7,No description provided.,Medium,1.5,1,2025-04-26 03:24:02
1464,For Mouse - In Progress,ch3m3l1l1b,www.ozaria.com,5e27600d1c9d440000ac3ee7,No description provided.,Medium,1.5,1,2025-04-26 03:24:02
1465,For Within For - In Progress,ch3m3l1intro2b,www.ozaria.com,5e27600d1c9d440000ac3ee7,No description provided.,Medium,1.5,1,2025-04-26 03:24:02
1466,For Inside - In Progress,ch3m3l1l2b,www.ozaria.com,5e27600d1c9d440000ac3ee7,No description provided.,Medium,1.5,1,2025-04-26 03:24:02
1467,Triple Slalom - In Progress,ch3m3l1l3b,www.ozaria.com,5e27600d1c9d440000ac3ee7,No description provided.,Medium,1.5,1,2025-04-26 03:24:02
1468,Serpentines - In Progress,ch3m3l1l4b,www.ozaria.com,5e27600d1c9d440000ac3ee7,No description provided.,Medium,1.5,1,2025-04-26 03:24:02
1469,Haven Stairs - In Progress,ch3m3l1l5b,www.ozaria.com,5e27600d1c9d440000ac3ee7,No description provided.,Medium,1.5,1,2025-04-26 03:24:02
1470,Dark Downstairs - In Progress,ch3m3l1l6b,www.ozaria.com,5e27600d1c9d440000ac3ee7,No description provided.,Medium,1.5,1,2025-04-26 03:24:02
1471,Time Fog - In Progress,ch3m3l2intro1b,www.ozaria.com,5e27600d1c9d440000ac3ee7,No description provided.,Medium,1.5,1,2025-04-26 03:24:02
1472,Blind Steps - In Progress,ch3m3l2l1b,www.ozaria.com,5e27600d1c9d440000ac3ee7,No description provided.,Medium,1.5,1,2025-04-26 03:24:02
1473,A Loop in the Fog - In Progress,ch3m3l2l2b,www.ozaria.com,5e27600d1c9d440000ac3ee7,No description provided.,Medium,1.5,1,2025-04-26 03:24:02
1474,I canMove - In Progress,ch3m3l2intro2b,www.ozaria.com,5e27600d1c9d440000ac3ee7,No description provided.,Medium,1.5,1,2025-04-26 03:24:02
1475,Double Choice - In Progress,ch3m3l2l3b,www.ozaria.com,5e27600d1c9d440000ac3ee7,No description provided.,Medium,1.5,1,2025-04-26 03:24:02
1476,Into the Unknown - In Progress,ch3m3l2l4b,www.ozaria.com,5e27600d1c9d440000ac3ee7,No description provided.,Medium,1.5,1,2025-04-26 03:24:02
1477,Ifs Within Fors - In Progress,ch3m3l2intro3b,www.ozaria.com,5e27600d1c9d440000ac3ee7,No description provided.,Medium,1.5,1,2025-04-26 03:24:02
1478,Storm Rising - In Progress,ch3m3l2l5b,www.ozaria.com,5e27600d1c9d440000ac3ee7,No description provided.,Medium,1.5,1,2025-04-26 03:24:02
1479,Creeping Through the Tall Grass - In Progress,ch3m3l2l6b,www.ozaria.com,5e27600d1c9d440000ac3ee7,No description provided.,Medium,1.5,1,2025-04-26 03:24:02
1480,Out of the Loop - In Progress,ch3m3l2cl1b,www.ozaria.com,5e27600d1c9d440000ac3ee7,No description provided.,Medium,1.5,1,2025-04-26 03:24:02
1481,Mouse - In Progress,ch3m3l2outrob,www.ozaria.com,5e27600d1c9d440000ac3ee7,No description provided.,Medium,1.5,1,2025-04-26 03:24:02
